store_nbr,item_nbr,family,class,perishable
43,2011148,GROCERY I,1068,0
43,2011153,GROCERY I,1052,0
43,2011155,GROCERY I,1032,0
43,2011208,GROCERY I,1050,0
43,2011211,GROCERY I,1032,0
43,2011218,GROCERY I,1082,0
43,2011220,GROCERY I,1032,0
43,2011243,GROCERY I,1032,0
43,2011259,GROCERY I,1032,0
43,2011328,GROCERY I,1072,0
43,2011329,GROCERY I,1083,0
43,2011399,GROCERY I,1050,0
43,2011401,GROCERY I,1068,0
43,2011463,GROCERY I,1052,0
43,2011583,BEVERAGES,1132,0
43,2011872,GROCERY I,1084,0
43,2011910,GROCERY I,1074,0
43,2011927,CLEANING,3040,0
43,2011934,CLEANING,3040,0
43,2012410,BEVERAGES,1148,0
43,2012576,GROCERY I,1042,0
43,2013086,BEVERAGES,1124,0
43,2013450,BEVERAGES,1114,0
43,2013621,GROCERY I,1010,0
43,2013632,BEVERAGES,1124,0
43,2013651,GROCERY I,1010,0
43,2013674,GROCERY I,1010,0
43,2013931,BEVERAGES,1120,0
43,2014085,BEVERAGES,1116,0
43,2014089,BEVERAGES,1120,0
43,2014094,BEVERAGES,1120,0
43,2015815,BEVERAGES,1136,0
43,2016407,BEVERAGES,1132,0
43,2016419,BEVERAGES,1132,0
43,2016642,CLEANING,3046,0
43,2016716,FROZEN FOODS,2208,0
43,2016737,FROZEN FOODS,2208,0
43,2016738,FROZEN FOODS,2208,0
43,2017173,BEVERAGES,1124,0
43,2017202,CLEANING,3032,0
43,2017241,CLEANING,3032,0
43,2018273,BEVERAGES,1124,0
43,2018397,BEVERAGES,1124,0
43,2018471,BEVERAGES,1124,0
43,2018612,BEVERAGES,1114,0
43,2018690,BEVERAGES,1124,0
43,2019084,GROCERY I,1028,0
43,2026256,CLEANING,3034,0
43,2026312,GROCERY I,1016,0
43,2026444,GROCERY I,1034,0
43,2026454,GROCERY I,1034,0
43,2026501,GROCERY I,1034,0
43,2026609,GROCERY I,1034,0
43,2026631,GROCERY I,1060,0
43,2026650,GROCERY I,1034,0
43,2026683,GROCERY I,1034,0
43,2026801,GROCERY I,1060,0
43,2026858,GROCERY I,1034,0
43,2026893,GROCERY I,1034,0
43,2026945,GROCERY I,1034,0
43,2026959,GROCERY I,1034,0
43,2026983,GROCERY I,1034,0
43,2027090,GROCERY I,1060,0
43,2027203,GROCERY I,1034,0
43,2027559,BEVERAGES,1148,0
43,2028696,BEVERAGES,1118,0
43,2028810,BEVERAGES,1118,0
43,2029427,BEVERAGES,1126,0
43,2029467,BEVERAGES,1126,0
43,2030002,GROCERY I,1006,0
43,2030822,GROCERY I,1040,0
43,2032488,BEVERAGES,1132,0
43,2034212,GROCERY I,1016,0
43,2035293,BEVERAGES,1142,0
43,2035581,CLEANING,3040,0
43,2035587,CLEANING,3040,0
43,2037148,PERSONAL CARE,4198,0
43,2037269,HOME CARE,3106,0
43,2042436,BEVERAGES,1122,0
43,2042614,CLEANING,3028,0
43,2042941,BEVERAGES,1148,0
43,2042947,BEVERAGES,1148,0
43,2043198,BEVERAGES,1142,0
43,2043849,BEVERAGES,1126,0
43,2045162,PERSONAL CARE,4138,0
43,2045373,LAWN AND GARDEN,6920,0
43,2045637,LAWN AND GARDEN,6920,0
43,2045783,LAWN AND GARDEN,6936,0
43,2046297,LAWN AND GARDEN,6936,0
43,2046298,LAWN AND GARDEN,6936,0
43,2046348,LAWN AND GARDEN,6922,0
43,2046528,LAWN AND GARDEN,6922,0
43,2046591,LAWN AND GARDEN,6922,0
43,2046670,LAWN AND GARDEN,6922,0
43,2046805,BEVERAGES,1148,0
43,2046903,CLEANING,3046,0
43,2046916,BEVERAGES,1148,0
43,2047159,"LIQUOR,WINE,BEER",1318,0
43,2047211,"LIQUOR,WINE,BEER",1318,0
43,2047495,GROCERY I,1042,0
43,2047496,BEVERAGES,1136,0
43,2047506,BEVERAGES,1122,0
43,2047508,BEVERAGES,1122,0
43,2047752,CLEANING,3034,0
43,2048113,GROCERY I,1016,0
43,2048139,GROCERY I,1016,0
43,2048141,GROCERY I,1016,0
43,2048163,GROCERY I,1016,0
43,2048164,GROCERY I,1016,0
43,2048182,GROCERY I,1016,0
43,2048242,GROCERY I,1016,0
43,2048246,GROCERY I,1016,0
43,2048248,GROCERY I,1016,0
43,2048271,GROCERY I,1016,0
43,2048279,GROCERY I,1016,0
43,2048300,GROCERY I,1016,0
43,2048323,GROCERY I,1016,0
43,2048362,GROCERY I,1016,0
43,2048374,GROCERY I,1016,0
43,2048381,GROCERY I,1016,0
43,2048399,GROCERY I,1016,0
43,2048421,GROCERY I,1016,0
43,2048471,GROCERY I,1016,0
43,2048515,GROCERY I,1016,0
43,2048546,GROCERY I,1016,0
43,2048596,GROCERY I,1016,0
43,2048609,GROCERY I,1016,0
43,2048633,GROCERY I,1016,0
43,2048674,GROCERY I,1016,0
43,2049003,LAWN AND GARDEN,6960,0
43,2049037,HOME AND KITCHEN I,6222,0
43,2049153,HOME AND KITCHEN I,6222,0
43,2049778,BEVERAGES,1148,0
43,2052563,GROCERY I,1016,0
43,2053630,GROCERY II,1236,0
43,2053751,BEVERAGES,1124,0
43,2053874,BEVERAGES,1120,0
43,2054101,BEVERAGES,1114,0
43,2054291,BEVERAGES,1114,0
43,2054580,BEVERAGES,1120,0
43,2054635,BEVERAGES,1126,0
43,2056764,SCHOOL AND OFFICE SUPPLIES,6482,0
43,2057033,BEVERAGES,1126,0
43,2057387,SCHOOL AND OFFICE SUPPLIES,6482,0
43,2057442,BEVERAGES,1126,0
43,2058758,BEVERAGES,1136,0
43,2059277,HOME CARE,3106,0
43,2059342,HOME CARE,3106,0
43,2059647,HOME CARE,3106,0
43,2059799,HOME CARE,3106,0
43,2060787,BEVERAGES,1126,0
43,2060793,BEVERAGES,1142,0
43,2061025,BEVERAGES,1126,0
43,2061121,BEVERAGES,1148,0
43,2061214,BEVERAGES,1142,0
43,2061781,GROCERY I,1074,0
43,2062477,BEVERAGES,1118,0
43,2067056,GROCERY I,1016,0
43,2067123,GROCERY I,1008,0
43,2068536,GROCERY I,1028,0
43,2072545,BEVERAGES,1124,0
43,2075374,LAWN AND GARDEN,6960,0
43,2075733,GROCERY I,1068,0
43,2076761,GROCERY I,1068,0
43,2084278,BEVERAGES,1122,0
43,2084557,CLEANING,3040,0
43,2087409,BEVERAGES,1132,0
43,2087933,BEVERAGES,1114,0
43,2087978,BEVERAGES,1114,0
43,2088860,GROCERY I,1006,0
43,2089339,GROCERY I,1006,0
43,2089789,BEAUTY,4254,0
43,2090125,BEAUTY,4214,0
43,2099230,BEAUTY,4252,0
43,2101795,BEAUTY,4222,0
43,2103250,BEAUTY,4254,0
43,2105347,BEAUTY,4254,0
43,2106464,BEVERAGES,1148,0
43,2108569,GROCERY I,1086,0
43,2109909,GROCERY I,1074,0
43,2110456,BEVERAGES,1120,0
43,2111684,BEVERAGES,1120,0
43,2113914,CLEANING,3040,0
43,2116416,GROCERY I,1060,0
43,2123839,BEVERAGES,1122,0
43,2124052,"LIQUOR,WINE,BEER",1318,0
44,96995,GROCERY I,1093,0
44,99197,GROCERY I,1067,0
44,103520,GROCERY I,1028,0
44,105574,GROCERY I,1045,0
44,105575,GROCERY I,1045,0
44,105577,GROCERY I,1045,0
44,105693,GROCERY I,1034,0
44,105737,GROCERY I,1044,0
44,106716,GROCERY I,1032,0
44,108079,GROCERY I,1030,0
44,108634,GROCERY I,1075,0
44,108786,CLEANING,3044,0
44,108797,GROCERY I,1004,0
44,108952,CLEANING,3024,0
44,111223,GROCERY I,1034,0
44,111397,GROCERY I,1072,0
44,112830,GROCERY I,1044,0
44,114778,GROCERY I,1016,0
44,114790,GROCERY I,1004,0
44,115267,CLEANING,3034,0
44,115611,GROCERY I,1014,0
44,115693,GROCERY I,1040,0
44,115720,GROCERY I,1084,0
44,115847,LINGERIE,7034,0
44,115891,GROCERY I,1016,0
44,115892,GROCERY I,1016,0
44,115893,GROCERY I,1016,0
44,115894,GROCERY I,1016,0
44,116018,GROCERY I,1072,0
44,116279,GROCERY I,1056,0
44,119023,CLEANING,3026,0
44,119024,CLEANING,3026,0
44,119026,CLEANING,3026,0
44,119141,GROCERY I,1042,0
44,119187,CLEANING,3044,0
44,119191,CLEANING,3044,0
44,119624,BEVERAGES,1122,0
44,122419,GROCERY I,1004,0
44,123601,GROCERY I,1072,0
44,123602,GROCERY I,1072,0
44,123927,GROCERY I,1026,0
44,129296,GROCERY I,1032,0
44,129297,GROCERY I,1032,0
44,129758,GROCERY I,1032,0
44,153078,CLEANING,3008,0
44,153267,GROCERY I,1096,0
44,155600,GROCERY I,1034,0
44,155601,GROCERY I,1034,0
44,155607,GROCERY I,1034,0
44,155610,GROCERY I,1034,0
44,155625,GROCERY I,1092,0
44,157956,GROCERY I,1030,0
44,158788,CLEANING,3044,0
44,158956,CLEANING,3038,0
44,159242,CLEANING,3026,0
44,161288,GROCERY I,1072,0
44,164036,GROCERY I,1048,0
44,164037,GROCERY I,1048,0
44,164647,CLEANING,3032,0
44,165550,BEVERAGES,1124,0
44,165551,BEVERAGES,1124,0
44,165553,BEVERAGES,1124,0
44,165594,GROCERY I,1014,0
44,165727,GROCERY I,1032,0
44,165988,GROCERY I,1072,0
44,167437,GROCERY II,1236,0
44,168930,CLEANING,3026,0
44,168989,GROCERY I,1028,0
44,169028,GROCERY I,1040,0
44,169101,CLEANING,3044,0
44,169104,CLEANING,3044,0
44,171890,CLEANING,3004,0
44,172184,GROCERY I,1058,0
44,172343,GROCERY I,1004,0
44,172995,AUTOMOTIVE,6824,0
44,173111,GROCERY I,1058,0
44,176411,CLEANING,3016,0
44,177050,LINGERIE,7034,0
44,177395,GROCERY I,1032,0
44,179564,GROCERY I,1032,0
44,205387,GROCERY I,1034,0
44,205557,GROCERY I,1062,0
44,208498,CLEANING,3044,0
44,208514,GROCERY I,1010,0
44,208530,FROZEN FOODS,2226,0
44,208659,GROCERY I,1078,0
44,208699,GROCERY I,1034,0
44,209085,CLEANING,3026,0
44,210520,GROCERY II,1236,0
44,211203,GROCERY I,1072,0
44,211205,GROCERY I,1072,0
44,211206,GROCERY I,1072,0
44,211999,GROCERY I,1036,0
44,212550,GROCERY I,1036,0
44,212552,GROCERY I,1044,0
44,213066,GROCERY I,1074,0
44,213652,GROCERY I,1048,0
44,213653,GROCERY I,1048,0
44,213788,GROCERY I,1096,0
44,214381,CLEANING,3032,0
44,214859,CLEANING,3032,0
44,214860,CLEANING,3032,0
44,214862,CLEANING,3034,0
44,215303,GROCERY I,1026,0
44,215304,GROCERY I,1026,0
44,215327,GROCERY I,1040,0
44,215332,GROCERY I,1040,0
44,215352,GROCERY I,1016,0
44,215356,GROCERY I,1016,0
44,215468,LINGERIE,7034,0
44,217827,GROCERY I,1045,0
44,218726,CLEANING,3044,0
44,219147,BEVERAGES,1122,0
44,219150,BEVERAGES,1122,0
44,219152,BEVERAGES,1122,0
44,220432,GROCERY I,1080,0
44,220435,GROCERY I,1080,0
44,221506,CLEANING,3046,0
44,222879,GROCERY I,1058,0
44,223068,GROCERY I,1030,0
44,223136,GROCERY I,1072,0
44,223463,GROCERY I,1026,0
44,224081,CLEANING,3022,0
44,226126,CLEANING,3018,0
44,226857,GROCERY I,1035,0
44,229368,GROCERY I,1086,0
44,250782,HOME APPLIANCES,6155,0
44,252970,CLEANING,3008,0
44,253145,GROCERY I,1096,0
44,255161,GROCERY I,1034,0
44,255202,GROCERY I,1045,0
44,257847,BEVERAGES,1120,0
44,257848,BEVERAGES,1120,0
44,258376,CLEANING,3044,0
44,258396,GROCERY I,1010,0
44,258411,FROZEN FOODS,2218,0
44,258537,CLEANING,3038,0
44,260669,GROCERY I,1034,0
44,260893,GROCERY I,1072,0
44,261052,GROCERY I,1072,0
44,261053,GROCERY I,1072,0
44,262991,GROCERY I,1034,0
44,263583,GROCERY I,1074,0
44,264300,CLEANING,3032,0
44,264752,CLEANING,3034,0
44,264753,CLEANING,3034,0
44,265086,BEVERAGES,1124,0
44,265237,GROCERY I,1060,0
44,265254,GROCERY I,1016,0
44,265257,GROCERY I,1016,0
44,265258,GROCERY I,1016,0
44,265559,GROCERY I,1072,0
44,265700,CLEANING,3090,0
44,268440,CLEANING,3026,0
44,268443,CLEANING,3026,0
44,268623,CLEANING,3044,0
44,268662,GROCERY I,1028,0
44,268664,GROCERY I,1028,0
44,268676,GROCERY I,1062,0
44,268834,GROCERY I,1056,0
44,269029,BEVERAGES,1122,0
44,269287,CLEANING,3014,0
44,273528,PERSONAL CARE,4114,0
44,273859,GROCERY I,1044,0
44,275823,CLEANING,3018,0
44,275826,CLEANING,3018,0
44,278806,GROCERY I,1032,0
44,279137,GROCERY I,1086,0
44,302995,GROCERY I,1084,0
44,305079,GROCERY I,1044,0
44,305080,GROCERY I,1045,0
44,305229,GROCERY I,1014,0
44,305341,GROCERY I,1092,0
44,305344,GROCERY I,1092,0
44,305345,GROCERY I,1092,0
44,308085,BEVERAGES,1124,0
44,308766,CLEANING,3026,0
44,308924,CLEANING,3004,0
44,311954,CLEANING,3006,0
44,312317,AUTOMOTIVE,6810,0
44,312324,GROCERY I,1044,0
44,312596,GROCERY I,1035,0
44,313641,GROCERY I,1074,0
44,314384,GROCERY I,1004,0
44,314393,CLEANING,3032,0
44,314570,CLEANING,3024,0
44,314879,CLEANING,3034,0
44,314880,CLEANING,3034,0
44,314881,CLEANING,3034,0
44,315176,BEVERAGES,1124,0
44,315178,BEVERAGES,1124,0
44,315179,BEVERAGES,1124,0
44,315180,BEVERAGES,1124,0
44,315220,GROCERY I,1014,0
44,315221,GROCERY I,1014,0
44,315277,GROCERY I,1040,0
44,315322,GROCERY I,1084,0
44,315460,GROCERY I,1016,0
44,315463,GROCERY II,1236,0
44,315712,GROCERY I,1072,0
44,315713,GROCERY I,1072,0
44,315753,GROCERY I,1030,0
44,317147,CLEANING,3014,0
44,317285,GROCERY II,1236,0
44,318787,GROCERY I,1040,0
44,318847,CLEANING,3026,0
44,320682,GROCERY I,1080,0
44,321798,CLEANING,3010,0
44,322094,CLEANING,3020,0
44,322095,CLEANING,3020,0
44,323013,GROCERY I,1058,0
44,323217,GROCERY I,1030,0
44,323227,GROCERY I,1030,0
44,323921,PERSONAL CARE,4114,0
44,326951,GROCERY I,1016,0
44,329070,GROCERY I,1032,0
44,329071,GROCERY I,1032,0
44,329361,GROCERY I,1032,0
44,329362,GROCERY I,1032,0
44,346065,GROCERY I,1039,0
44,346066,GROCERY I,1039,0
44,346406,GROCERY I,1039,0
44,352513,CLEANING,3012,0
44,354922,GROCERY I,1034,0
44,354964,GROCERY I,1030,0
44,355091,GROCERY I,1038,0
44,358096,GROCERY I,1002,0
44,358100,GROCERY I,1010,0
44,358231,CLEANING,3038,0
44,358232,CLEANING,3038,0
44,358515,GROCERY I,1024,0
44,358519,GROCERY I,1084,0
44,358561,CLEANING,3004,0
44,358564,CLEANING,3004,0
44,360703,GROCERY I,1072,0
44,360704,GROCERY I,1072,0
44,360705,GROCERY I,1072,0
44,361502,GROCERY I,1036,0
44,362035,GROCERY I,1044,0
44,362548,GROCERY I,1042,0
44,363868,GROCERY I,1016,0
44,363889,GROCERY I,1058,0
44,363895,CLEANING,3020,0
44,364413,CLEANING,3032,0
44,364606,GROCERY I,1014,0
44,364724,GROCERY I,1084,0
44,364829,GROCERY I,1040,0
44,364832,GROCERY I,1040,0
44,364834,GROCERY I,1040,0
44,364865,GROCERY II,1236,0
44,365138,GROCERY I,1072,0
44,365139,GROCERY I,1072,0
44,365140,GROCERY I,1072,0
44,365264,CLEANING,3090,0
44,368136,GROCERY I,1040,0
44,368139,GROCERY I,1040,0
44,368140,GROCERY I,1040,0
44,368260,GROCERY I,1028,0
44,368270,GROCERY I,1076,0
44,368424,GROCERY I,1078,0
44,368624,BEVERAGES,1122,0
44,368628,BEVERAGES,1122,0
44,370042,GROCERY I,1080,0
44,371130,CLEANING,3046,0
44,371434,GROCERY I,1058,0
44,371437,CLEANING,3020,0
44,371438,CLEANING,3020,0
44,372480,GROCERY I,1072,0
44,372924,GROCERY I,1002,0
44,372937,GROCERY I,1032,0
44,373152,PERSONAL CARE,4114,0
44,374464,GROCERY I,1016,0
44,377978,"LIQUOR,WINE,BEER",1386,0
44,378330,GROCERY I,1032,0
44,401817,GROCERY I,1078,0
44,401911,CLEANING,3012,0
44,402136,CLEANING,3008,0
44,402174,GROCERY I,1096,0
44,402175,GROCERY I,1096,0
44,404336,GROCERY I,1045,0
44,404442,GROCERY I,1034,0
44,404454,GROCERY I,1034,0
44,405304,GROCERY I,1032,0
44,406965,CLEANING,3015,0
44,407608,CLEANING,3044,0
44,407769,CLEANING,3024,0
44,409904,GROCERY I,1034,0
44,410150,LINGERIE,7016,0
44,410257,GROCERY I,1072,0
44,411487,CLEANING,3046,0
44,411557,GROCERY I,1044,0
44,413557,GROCERY I,1058,0
44,413986,CLEANING,3032,0
44,413987,CLEANING,3034,0
44,414305,BEVERAGES,1124,0
44,414354,GROCERY I,1014,0
44,414421,GROCERY I,1040,0
44,414425,GROCERY I,1040,0
44,414454,GROCERY I,1084,0
44,414455,GROCERY I,1084,0
44,414620,GROCERY I,1016,0
44,414623,GROCERY I,1016,0
44,414750,GROCERY I,1072,0
44,414752,GROCERY I,1072,0
44,414888,CLEANING,3090,0
44,416252,GROCERY I,1067,0
44,417765,CLEANING,3026,0
44,418238,BEVERAGES,1122,0
44,421066,GROCERY I,1004,0
44,422452,GROCERY I,1032,0
44,428488,CLEANING,3030,0
44,437609,GROCERY I,1079,0
44,452022,GROCERY I,1030,0
44,454326,GROCERY I,1044,0
44,454426,GROCERY I,1034,0
44,454589,GROCERY I,1038,0
44,454593,GROCERY I,1092,0
44,457556,GROCERY I,1004,0
44,457574,FROZEN FOODS,2226,0
44,457688,CLEANING,3038,0
44,458029,CLEANING,3004,0
44,459801,GROCERY I,1034,0
44,459804,GROCERY I,1086,0
44,460804,GROCERY I,1048,0
44,461432,AUTOMOTIVE,6810,0
44,461752,GROCERY I,1035,0
44,462673,GROCERY I,1048,0
44,463458,CLEANING,3020,0
44,463816,CLEANING,3018,0
44,463901,CLEANING,3034,0
44,463903,CLEANING,3034,0
44,464112,GROCERY I,1092,0
44,464263,GROCERY I,1014,0
44,464302,GROCERY I,1026,0
44,464333,GROCERY I,1040,0
44,464334,GROCERY I,1040,0
44,464336,GROCERY I,1040,0
44,464339,GROCERY I,1040,0
44,464356,GROCERY I,1040,0
44,464374,BEVERAGES,1124,0
44,464536,GROCERY I,1016,0
44,464906,GROCERY I,1012,0
44,464907,GROCERY I,1056,0
44,467808,CLEANING,3026,0
44,467887,GROCERY I,1076,0
44,468265,BEVERAGES,1122,0
44,470624,CLEANING,3046,0
44,470760,CLEANING,3004,0
44,470762,CLEANING,3004,0
44,471980,GROCERY I,1058,0
44,472314,GROCERY I,1030,0
44,472526,GROCERY I,1026,0
44,472645,GROCERY I,1002,0
44,472658,GROCERY I,1032,0
44,479200,GROCERY I,1093,0
44,502067,GROCERY I,1028,0
44,502224,GROCERY I,1062,0
44,502227,GROCERY I,1096,0
44,506717,GROCERY I,1030,0
44,507867,GROCERY I,1070,0
44,507870,GROCERY I,1084,0
44,507927,CLEANING,3004,0
44,508069,CLEANING,3026,0
44,509877,LINGERIE,7034,0
44,510052,GROCERY I,1072,0
44,510054,GROCERY I,1072,0
44,510055,GROCERY I,1072,0
44,511394,AUTOMOTIVE,6810,0
44,513853,CLEANING,3034,0
44,513855,CLEANING,3034,0
44,514144,GROCERY I,1060,0
44,514172,BEVERAGES,1124,0
44,514242,GROCERY I,1026,0
44,514444,LINGERIE,7034,0
44,514729,GROCERY I,1048,0
44,514730,GROCERY I,1056,0
44,514757,CLEANING,3090,0
44,517615,GROCERY I,1074,0
44,518091,BEVERAGES,1122,0
44,521818,GROCERY I,1058,0
44,522383,GROCERY I,1002,0
44,522721,CLEANING,3016,0
44,522941,GROCERY I,1002,0
44,523054,LINGERIE,7034,0
44,525887,GROCERY I,1032,0
44,527757,GROCERY I,1032,0
44,546043,CLEANING,3005,0
44,554048,GROCERY I,1044,0
44,554049,GROCERY I,1045,0
44,554143,GROCERY I,1034,0
44,559680,GROCERY I,1034,0
44,559682,GROCERY I,1086,0
44,559870,GROCERY I,1072,0
44,559872,GROCERY I,1072,0
44,559873,GROCERY I,1072,0
44,564272,GROCERY I,1016,0
44,564274,GROCERY I,1016,0
44,564533,GROCERY I,1012,0
44,564534,GROCERY I,1012,0
44,567579,GROCERY I,1028,0
44,567623,GROCERY I,1040,0
44,567644,GROCERY I,1042,0
44,567750,GROCERY I,1056,0
44,567787,GROCERY I,1078,0
44,568133,BEVERAGES,1122,0
44,570869,GROCERY I,1034,0
44,570870,GROCERY I,1086,0
44,570917,GROCERY I,1054,0
44,570922,CLEANING,3020,0
44,572838,CLEANING,3022,0
44,573832,GROCERY I,1016,0
44,574898,CLEANING,3018,0
44,575630,GROCERY I,1035,0
44,575675,GROCERY I,1016,0
44,575863,GROCERY I,1032,0
44,577740,GROCERY I,1032,0
44,577741,GROCERY I,1032,0
44,577743,GROCERY I,1032,0
44,577745,GROCERY I,1032,0
44,578467,GROCERY I,1062,0
44,579759,GROCERY I,1014,0
44,581078,CLEANING,3038,0
44,581742,GROCERY I,1072,0
44,586423,GROCERY I,1056,0
44,586823,CLEANING,3046,0
44,586824,CLEANING,3090,0
44,586911,PERSONAL CARE,4114,0
44,586967,PERSONAL CARE,4122,0
44,586969,GROCERY I,1004,0
44,587069,GROCERY I,1004,0
44,587156,CLEANING,3026,0
44,587186,CLEANING,3026,0
44,592942,GROCERY I,1030,0
44,598414,GROCERY I,1032,0
44,598492,GROCERY I,1032,0
44,603255,GROCERY I,1030,0
44,617548,PERSONAL CARE,4122,0
44,617763,BEAUTY,4222,0
44,619969,GROCERY I,1014,0
44,621300,GROCERY I,1040,0
44,623330,GROCERY I,1033,0
44,627263,GROCERY I,1026,0
44,627885,GROCERY I,1030,0
44,627887,GROCERY I,1030,0
44,636846,GROCERY I,1028,0
44,637016,GROCERY I,1078,0
44,638240,CLEANING,3020,0
44,638296,GROCERY I,1062,0
44,638308,GROCERY I,1062,0
44,638327,GROCERY I,1084,0
44,641042,GROCERY I,1026,0
44,641627,GROCERY I,1002,0
44,645294,GROCERY I,1074,0
44,648313,CLEANING,3020,0
44,651326,GROCERY I,1036,0
44,651523,GROCERY I,1004,0
44,655744,LINGERIE,7016,0
44,655749,GROCERY I,1096,0
44,655840,LINGERIE,7034,0
44,657869,GROCERY I,1004,0
44,658608,CLEANING,3004,0
44,658609,CLEANING,3004,0
44,660502,GROCERY I,1004,0
44,661582,"LIQUOR,WINE,BEER",1330,0
44,664537,GROCERY I,1026,0
44,668753,CLEANING,3016,0
44,668754,CLEANING,3016,0
44,671039,BEVERAGES,1122,0
44,673306,GROCERY I,1072,0
44,673496,BEAUTY,4214,0
44,679442,BEVERAGES,1120,0
44,683722,GROCERY I,1062,0
44,683723,GROCERY I,1062,0
44,686035,BEVERAGES,1122,0
44,686036,CLEANING,3026,0
44,691945,CLEANING,3026,0
44,692104,CLEANING,3014,0
44,692105,CLEANING,3014,0
44,692106,CLEANING,3014,0
44,692531,GROCERY I,1040,0
44,716245,CLEANING,3020,0
44,716250,BEVERAGES,1120,0
44,716958,BEAUTY,4254,0
44,724003,GROCERY I,1026,0
44,724498,GROCERY I,1028,0
44,729337,GROCERY I,1027,0
44,738219,CLEANING,3026,0
44,740713,CLEANING,3032,0
44,740714,CLEANING,3032,0
44,740722,CLEANING,3026,0
44,740723,CLEANING,3026,0
44,740728,GROCERY I,1072,0
44,740729,GROCERY I,1072,0
44,742735,PERSONAL CARE,4126,0
44,743494,CLEANING,3022,0
44,743496,FROZEN FOODS,2222,0
44,743497,FROZEN FOODS,2222,0
44,749421,GROCERY I,1010,0
44,749720,GROCERY I,1010,0
44,749729,GROCERY I,1010,0
44,750855,GROCERY I,1062,0
44,750856,GROCERY I,1062,0
44,750857,GROCERY I,1062,0
44,752167,GROCERY I,1030,0
44,754103,GROCERY I,1072,0
44,757880,GROCERY I,1004,0
44,757889,CLEANING,3032,0
44,759651,PERSONAL CARE,4126,0
44,759657,LINGERIE,7016,0
44,759694,GROCERY I,1070,0
44,759697,BEVERAGES,1124,0
44,759698,BEVERAGES,1124,0
44,759890,CLEANING,3016,0
44,759893,CLEANING,3032,0
44,762405,CLEANING,3030,0
44,764439,GROCERY I,1072,0
44,765518,GROCERY I,1060,0
44,765519,GROCERY I,1084,0
44,765520,GROCERY I,1084,0
44,767183,GROCERY I,1039,0
44,769312,CLEANING,3020,0
44,769314,CLEANING,3020,0
44,770453,GROCERY I,1016,0
44,770461,GROCERY I,1030,0
44,770511,GROCERY I,1062,0
44,771156,CLEANING,3034,0
44,771157,CLEANING,3034,0
44,776057,GROCERY I,1087,0
44,776622,GROCERY II,1236,0
44,779122,GROCERY II,1236,0
44,781794,FROZEN FOODS,2228,0
44,781796,FROZEN FOODS,2228,0
44,781797,FROZEN FOODS,2228,0
44,781798,FROZEN FOODS,2228,0
44,783243,GROCERY I,1016,0
44,787426,CLEANING,3014,0
44,788708,FROZEN FOODS,2238,0
44,789223,CLEANING,3046,0
44,789224,CLEANING,3046,0
44,793341,CLEANING,3020,0
44,795610,FROZEN FOODS,2220,0
44,795611,FROZEN FOODS,2220,0
44,796394,CLEANING,3046,0
44,796395,CLEANING,3046,0
44,796396,CLEANING,3046,0
44,799461,GROCERY I,1060,0
44,800958,CLEANING,3022,0
44,801217,CLEANING,3034,0
44,802831,GROCERY I,1045,0
44,802832,GROCERY I,1045,0
44,802833,GROCERY I,1045,0
44,805311,BEVERAGES,1122,0
44,805321,GROCERY I,1060,0
44,807493,BEVERAGES,1124,0
44,812716,"LIQUOR,WINE,BEER",1318,0
44,812725,CLEANING,3040,0
44,812726,CLEANING,3034,0
44,812728,"LIQUOR,WINE,BEER",1320,0
44,812735,GROCERY I,1004,0
44,812769,"LIQUOR,WINE,BEER",1318,0
44,813167,FROZEN FOODS,2214,0
44,816606,PERSONAL CARE,4126,0
44,818588,HARDWARE,6706,0
44,819194,GROCERY I,1002,0
44,819195,GROCERY I,1002,0
44,819934,BEVERAGES,1122,0
44,820500,HARDWARE,6706,0
44,820645,GROCERY I,1004,0
44,827911,GROCERY I,1096,0
44,829389,GROCERY I,1025,0
44,829414,CLEANING,3046,0
44,830625,CLEANING,3032,0
44,830829,GROCERY I,1006,0
44,833644,GROCERY I,1034,0
44,838842,GROCERY I,1028,0
44,838844,GROCERY I,1058,0
44,839364,BEVERAGES,1124,0
44,839367,BEVERAGES,1124,0
44,841570,GROCERY I,1070,0
44,841583,GROCERY I,1014,0
44,841614,CLEANING,3038,0
44,841841,GROCERY I,1072,0
44,843609,GROCERY I,1042,0
44,843610,GROCERY I,1042,0
44,847569,GROCERY I,1062,0
44,847575,GROCERY I,1006,0
44,847859,BEVERAGES,1122,0
44,847863,GROCERY I,1058,0
44,848765,GROCERY I,1058,0
44,850333,GROCERY I,1084,0
44,850334,GROCERY I,1084,0
44,850388,FROZEN FOODS,2226,0
44,850460,GROCERY I,1008,0
44,850542,CLEANING,3029,0
44,851982,PERSONAL CARE,4114,0
44,852110,CLEANING,3038,0
44,852938,FROZEN FOODS,2228,0
44,853195,CLEANING,3014,0
44,853196,CLEANING,3014,0
44,856687,GROCERY I,1030,0
44,859932,CLEANING,3022,0
44,862454,GROCERY I,1088,0
44,864288,CLEANING,3044,0
44,864508,GROCERY I,1048,0
44,864510,GROCERY I,1048,0
44,864511,GROCERY I,1048,0
44,868529,GROCERY I,1088,0
44,870545,PERSONAL CARE,4126,0
44,870546,PERSONAL CARE,4126,0
44,871421,BEVERAGES,1124,0
44,872317,GROCERY I,1040,0
44,874593,GROCERY I,1016,0
